temperature,humidity,ph,MQ135 Value (ppm),Moisture,label
25.60033702,99.7240104,5.855457599,355,800,coconut
26.91641934,99.84671638,6.318552973,383,810,coconut
29.1797902,90.27214288,6.006784979,392,820,coconut
26.44600063,98.29937782,6.008386283,230,830,coconut
28.43572863,95.8840407,5.665785202,321,840,coconut
28.94099669,93.00109012,5.764615485,269,850,coconut
26.45488737,93.45042636,5.901495544,255,860,coconut
25.79490531,93.84150618,5.779032666,298,870,coconut
26.93141945,98.80313612,5.67154928,293,880,coconut
24.40228894,79.19732001,7.231324765,260,890,cotton
23.09595631,84.86275707,6.925412377,256,900,cotton
23.9656349,76.97696717,7.633437412,249,910,cotton
24.88738107,75.62137159,6.827354668,214,920,cotton
25.36243778,83.63276077,6.176716425,389,930,cotton
24.69457084,81.7358876,6.628722836,320,940,cotton
25.0017188,80.53965818,7.256877571,330,950,cotton
22.45942937,81.30681027,6.443785385,288,960,cotton
23.60564038,79.29573149,7.723240151,354,970,cotton
24.58453146,79.12404171,5.947448589,292,980,cotton
23.0865933,83.55546146,7.227745516,274,990,cotton
23.5000992,83.63488952,6.219469084,316,1000,cotton
24.1472953,75.88298598,6.021439523,358,1010,cotton
24.69315538,84.84422454,6.253343655,353,1020,cotton
24.484692,84.44932014,6.187455799,380,10,cotton
24.49112609,82.24415809,7.057693366,328,20,cotton
23.47986888,81.73049149,6.720449769,225,30,cotton
24.18586246,76.04203958,6.431689506,357,40,cotton
25.00755095,78.17952126,7.453106264,364,50,cotton
25.99237426,77.0543546,7.368258226,354,60,cotton
23.66457347,81.69105088,7.352401887,233,70,cotton
25.66891439,81.38103349,6.652143699,385,80,cotton
22.04612876,84.62978302,6.144631795,335,90,cotton
22.4204752,84.55794703,7.318802162,328,100,cotton
25.03149561,82.21276599,7.954629324,337,110,cotton
23.53371386,77.21705554,6.207652157,271,120,cotton
22.77076388,82.5993307,6.631005298,370,130,cotton
25.49848236,79.9751579,7.306918817,295,140,cotton
25.248679,83.4630147,5.898293044,221,150,cotton
22.78249615,77.51235009,7.238566893,233,160,cotton
23.37044424,77.43198948,7.977651226,295,170,cotton
24.86560781,78.22080815,5.983075895,312,180,cotton
24.14386157,84.51591287,6.785723961,314,190,cotton
25.03300222,79.04368718,7.393441155,380,200,cotton
23.65724079,84.47601498,6.486068274,363,210,cotton
25.54359718,84.09229796,7.175934962,356,220,cotton
22.00085141,79.47270984,7.388265888,219,230,cotton
23.64328417,78.1258666,6.10539819,314,240,cotton
23.96436009,78.02763149,6.419536555,288,250,cotton
24.65425757,75.6350708,6.307585854,300,260,cotton
24.3017998,84.87668973,6.93221485,268,270,cotton
24.29144926,81.02453404,7.810865753,204,280,cotton
24.29470232,84.61527627,6.527541661,294,290,cotton
25.72180042,81.19666206,7.569454601,201,300,cotton
24.87663664,76.30050373,7.041065585,294,310,cotton
22.60612115,77.34264002,7.208795456,308,320,cotton
23.86814008,75.68339729,6.814341946,222,330,cotton
23.41022496,76.43836957,7.442217061,317,340,cotton
24.96440768,81.31677618,6.854558957,391,350,cotton
25.16820129,80.30351815,7.884550475,254,360,cotton
22.72767171,77.07598065,6.006085786,205,370,cotton
22.45145981,76.25674874,7.432043735,366,380,cotton
23.04920461,75.53835214,6.498052108,200,390,cotton
25.29250148,75.66653335,6.205263534,313,400,cotton
22.95604064,82.33733678,6.360812227,250,410,cotton
22.80213132,84.14668447,7.046607434,218,420,cotton
23.54234715,75.98203329,7.947011366,279,430,cotton
24.41212325,80.80343786,6.281913858,288,440,cotton
22.94276687,75.37170612,6.114525877,276,450,cotton
25.53676123,81.13668716,6.753978061,321,460,cotton
25.32023717,81.79475917,7.425041316,248,470,cotton
22.426733,81.53480799,6.745104394,324,480,cotton
25.78544484,75.00539324,7.641116569,315,490,cotton
25.68959532,77.90621048,6.470135478,385,500,cotton
22.14593688,82.8597549,7.091992365,236,510,cotton
25.07278712,82.50257909,6.520403794,225,520,cotton
22.21506982,76.17851932,6.127939628,314,530,cotton
23.9643129,76.59175937,7.994679507,261,540,cotton
25.40059227,76.53237965,7.524707577,336,550,cotton
23.7805123,83.03878838,7.827877818,274,560,cotton
24.16402322,76.7433897,6.436691764,240,570,cotton
25.31468463,77.91757121,5.907930899,393,580,cotton
22.60361557,80.3509046,6.135025006,298,590,cotton
22.9535715,78.71555832,6.044556594,315,600,cotton
22.74446976,80.41198458,7.59781958,251,610,cotton
23.80834611,83.91902605,6.691268104,223,620,cotton
25.46228792,81.56641891,6.175492306,398,630,cotton
25.96779712,81.97904282,7.272316209,304,640,cotton
25.5308271,80.04662756,5.801047545,303,650,cotton
24.43847399,81.69801729,6.757457943,315,660,cotton
23.03887865,76.47039772,6.983395573,351,670,cotton
23.51308653,76.72621429,7.976889498,223,680,cotton
22.75805656,76.75768356,6.558902588,212,690,cotton
24.71252544,77.7293114,7.979090365,363,700,cotton
23.45969093,82.44777468,7.903528673,378,710,cotton
25.5503704,77.85055621,6.73210948,229,720,cotton
22.08458267,82.82904143,6.691690476,261,730,cotton
24.68854799,78.51206972,7.839849298,372,740,cotton
25.84997269,84.16855231,6.61448588,267,750,cotton
22.46054478,75.40989245,7.456971816,223,760,cotton
23.65629976,77.52425987,7.2942193,269,770,cotton
22.00817088,81.83896111,7.762647875,207,780,cotton
24.32630461,80.13456404,6.363406102,217,790,cotton
22.92360984,82.68738535,7.63737841,337,800,cotton
23.43821725,78.63388824,6.200671976,389,810,cotton
22.10718988,78.58320116,6.364729934,277,820,cotton
23.03814028,76.11021529,6.913678684,261,830,cotton
24.54795322,75.39752705,7.766259769,363,840,cotton
23.73868041,75.77503808,7.55606399,363,850,cotton
22.31871914,83.86129998,7.288377241,358,860,cotton
25.52468965,72.24850829,6.002524871,235,10,jute
26.59104992,82.94164078,6.033485257,332,20,jute
25.29781791,86.8870535,7.121933579,380,30,jute
25.72100868,88.16513579,6.207459637,359,40,jute
23.58419277,72.00460848,6.090060478,291,50,jute
25.31042337,72.01364411,6.346715209,271,60,jute
23.41798979,85.08640476,6.661957897,323,70,jute
24.35564134,88.80391021,6.176860192,328,80,jute
26.284017,75.14640198,7.251847296,236,90,jute
25.13842773,83.12053888,6.386259978,287,100,jute
24.88692811,71.91711523,7.319735475,219,110,jute
25.75734909,88.36668522,6.025028997,300,120,jute
23.12844351,74.68322732,6.344751947,217,130,jute
24.9949957,88.95692783,7.02777956,308,140,jute
25.21622704,70.88259632,7.299304715,229,150,jute
24.39736241,79.26861738,7.014063944,288,160,jute
23.31410442,71.4509053,7.488014404,312,170,jute
25.72668885,81.86171563,6.626503893,339,180,jute
26.96656378,78.21047693,6.239011,214,190,jute
23.70467146,74.63745355,6.742688094,203,200,jute
24.90075709,73.84186449,6.588017308,299,210,jute
23.39605743,72.60512854,7.097586415,342,220,jute
26.8748389,79.78725152,6.956682743,294,230,jute
23.1426498,74.99739774,7.380396262,362,240,jute
24.29496635,77.62976013,6.176618831,373,250,jute
24.39459498,89.89106506,6.551130445,235,260,jute
25.7629429,80.76238215,6.427726565,295,270,jute
25.4879684,84.48235878,6.740947635,324,280,jute
25.37122686,76.2403666,6.130136384,384,290,jute
26.21312799,81.70476368,6.667633355,357,300,jute
24.30748599,78.54340987,6.186814392,226,310,jute
23.76554749,87.98329901,6.334837865,238,320,jute
24.79853023,78.53037059,7.16214284,347,330,jute
23.20683504,74.09956958,7.422318499,324,340,jute
23.66805429,70.89000744,6.768001309,342,350,jute
25.12417673,85.72530641,6.348441469,215,360,jute
23.89069041,83.46409075,6.097294061,242,370,jute
23.09433785,81.45139295,6.14132902,324,380,jute
24.21744605,82.85284045,7.479248124,238,390,jute
24.06475727,71.31342851,6.509174789,322,400,jute
24.85441411,74.4407048,6.57256106,256,410,jute
26.41915161,76.85691248,7.165696848,358,420,jute
24.89326318,77.01222585,7.207457208,215,430,jute
23.25583402,82.7015932,7.124333547,261,440,jute
24.7634518,87.06071115,6.463538707,374,450,jute
24.97042599,78.62697699,6.856833064,217,460,jute
26.12797248,80.49172597,7.132389299,360,470,jute
25.97825807,81.65769588,6.235357638,211,480,jute
26.2830571,73.35763537,6.704273839,368,490,jute
26.38905406,83.31240346,7.433313409,394,500,jute
25.2746335,73.7459581,6.109478059,364,510,jute
23.09499564,78.45959697,7.095413294,309,520,jute
25.79351957,81.76904006,6.352076783,200,530,jute
23.17403323,87.88255345,6.658769991,270,540,jute
25.63215038,79.95150917,7.051822472,255,550,jute
25.848795,87.81661683,7.333143205,251,560,jute
26.56767277,80.90424543,6.352771037,308,570,jute
26.24532085,72.97198375,7.124050134,254,580,jute
26.91515043,73.19897535,6.998787171,380,590,jute
24.36972377,82.11319791,6.537914958,389,600,jute
25.71901283,79.15532398,7.171054239,347,610,jute
25.01157559,88.3313023,7.228268228,362,620,jute
25.40785911,76.44048625,7.319952206,348,630,jute
23.28081,74.27607475,6.613341343,254,640,jute
23.98651719,82.09053379,6.096838784,397,650,jute
24.48556447,83.20630007,6.132570523,374,660,jute
25.86705009,84.09985284,7.36008498,326,670,jute
23.5643831,79.46283115,7.321619041,202,680,jute
24.2248758,74.89465426,7.175170657,282,690,jute
25.49386782,86.97061481,7.299076163,245,700,jute
24.97178693,79.47557931,6.842966479,323,710,jute
24.80624984,82.09281674,6.356295568,371,720,jute
23.16814977,76.66724969,6.508342839,229,730,jute
24.25133493,89.86454053,7.098227926,245,740,jute
26.58361011,78.00774772,6.310699968,366,750,jute
26.82489244,78.20392774,7.093328631,310,760,jute
25.49674786,81.13449097,6.691074249,291,770,jute
24.09874353,80.57226761,6.187746776,354,780,jute
23.18866654,86.20899734,6.491506245,258,790,jute
26.24347471,78.51063754,6.855362875,265,800,jute
23.75091572,71.14782585,7.124571593,222,810,jute
26.13871511,79.1188943,6.067302109,261,820,jute
26.14576648,71.23690851,6.432051512,302,830,jute
26.91643698,73.48655995,6.253408852,294,840,jute
26.5232969,77.17331847,7.287318723,240,850,jute
23.81579631,80.94023552,7.161865733,347,860,jute
26.50838667,86.84264005,6.065898283,340,870,jute
26.63952463,70.95705996,7.311077075,259,880,jute
23.3250131,79.79609448,6.581693772,381,890,jute
26.47549543,73.96164569,6.732826127,365,900,jute
23.78756036,74.36794079,6.014572075,227,910,jute
25.49941707,75.99987588,6.663559451,355,920,jute
23.24925555,73.65346838,6.434610995,383,930,jute
26.98582182,89.05587886,7.432768147,392,940,jute
23.61475336,86.14290267,6.987332927,230,950,jute
23.87484465,86.79261344,6.718725189,321,960,jute
23.92887902,88.07112278,6.880204617,269,970,jute
24.81441246,81.68688879,6.86106911,255,980,jute
24.44743944,82.286484,6.7693455,298,990,jute
26.57421679,73.81994896,7.26158085,293,1000,jute
26.33377983,57.36469955,7.261313694,260,1010,coffee
26.45288458,55.32222678,7.235070264,256,1020,coffee
25.70822684,52.88667115,7.18915558,249,10,coffee
24.12832546,56.18107663,6.431899748,214,20,coffee
23.44372334,60.39523266,6.42321105,389,30,coffee
23.4123707,52.26994674,6.869720196,320,40,coffee
23.05951896,50.40609436,6.973839707,330,50,coffee
23.07895447,63.65861483,7.184801627,288,60,coffee
27.6496114,51.11044023,6.351823783,354,70,coffee
25.46743689,69.35161206,6.392048018,292,80,coffee
26.7350622,55.55164819,6.119892347,274,90,coffee
26.20811417,52.50987966,6.910823945,316,100,coffee
27.0424167,57.27927475,6.501157208,358,110,coffee
24.65090184,51.93952357,7.027585559,353,120,coffee
27.35152643,55.99375012,7.13411409,380,130,coffee
25.17787724,62.26244581,6.647765997,328,140,coffee
23.11438731,68.00096043,6.703270635,225,150,coffee
27.22783677,52.95261751,7.493191968,357,160,coffee
23.26316991,60.5160021,6.724688503,364,170,coffee
25.234661,57.53161469,6.043485685,354,180,coffee
25.59535262,57.72920846,7.101661011,233,190,coffee
25.5674832,60.49244602,7.466900683,385,200,coffee
25.67324193,51.29043632,6.877799264,335,210,coffee
24.40726724,62.65692638,6.410992833,328,220,coffee
23.69287069,66.76090123,7.393825704,337,230,coffee
24.53460016,66.99765375,7.482414225,271,240,coffee
27.13140403,52.89368299,6.081172981,370,250,coffee
27.56088634,68.49299897,6.516312148,295,260,coffee
23.59302313,55.27564977,6.043330951,221,270,coffee
23.17714381,52.13864034,6.959404135,233,280,coffee
24.71384065,51.29142534,7.238109556,295,290,coffee
24.38534644,64.72543073,7.234258375,312,300,coffee
27.15998538,51.59100753,6.691541233,314,310,coffee
26.53543168,67.09608099,6.809593554,380,320,coffee
27.01207284,60.76645256,6.485761419,363,330,coffee
27.55906475,58.45742907,6.784460602,356,340,coffee
23.32293161,53.00366334,7.167092586,219,350,coffee
24.23850608,54.30329632,6.73410539,314,360,coffee
23.42611644,64.10651528,6.779984384,288,370,coffee
26.02241444,55.83288958,7.277422738,300,380,coffee
24.83846178,56.7685316,7.21270048,268,390,coffee
26.24092174,65.64381357,7.487266991,204,400,coffee
24.43011925,66.02411187,7.231166546,294,410,coffee
26.00373964,62.1445102,6.559817161,201,420,coffee
26.22367404,62.26594559,6.979590627,294,430,coffee
27.09617155,63.55324262,6.779230041,308,440,coffee
25.64004392,61.03273481,6.217974349,222,450,coffee
27.74576987,54.36976075,7.205078785,317,460,coffee
26.24928198,54.28617819,6.854011265,391,470,coffee
26.67377159,52.24226285,6.246872394,254,480,coffee
27.10210397,55.7497332,6.911066044,205,490,coffee
27.62975458,61.26002598,6.777417989,366,500,coffee
27.5364547,55.51673151,6.273741983,200,510,coffee
23.56960509,50.56339727,6.906124587,313,520,coffee
24.99451759,57.93250202,7.162802357,250,530,coffee
27.56441788,54.41094079,6.955787351,218,540,coffee
23.98143338,61.10935084,6.971963169,279,550,coffee
24.22984659,67.37768353,6.840927967,288,560,coffee
25.60153969,68.66257977,6.536676653,276,570,coffee
24.31274458,53.57285558,6.089443603,321,580,coffee
26.36629861,52.25738495,7.456460375,248,590,coffee
26.5602777,57.1621814,6.759211911,324,600,coffee
26.35034208,58.50650238,7.460174812,315,610,coffee
25.20406808,57.88370456,6.652642579,385,620,coffee
23.35723208,55.18792166,6.026287448,236,630,coffee
23.60567546,59.68849145,6.074190142,225,640,coffee
24.18471151,69.94807345,7.045543056,314,650,coffee
26.44414097,53.83876189,6.993236001,261,660,coffee
26.12492233,63.37479229,6.726528895,336,670,coffee
27.77363343,64.47858698,6.937352845,274,680,coffee
25.55656667,62.67087838,7.27905689,240,690,coffee
27.92374437,67.96910852,7.079850922,393,700,coffee
26.05968403,52.31098539,6.136286518,298,710,coffee
26.35770906,64.57578034,6.505203696,315,720,coffee
24.91370487,54.15319242,7.042089492,251,730,coffee
27.31317116,68.4233391,6.348337519,223,740,coffee
26.1387869,52.26311691,7.432322234,398,750,coffee
23.1069385,67.06230539,6.787658922,304,760,coffee
23.52648086,68.44030686,6.743417121,303,770,coffee
25.11711046,68.48030408,7.00733163,315,780,coffee
24.02952505,58.84880599,7.303033217,351,790,coffee
26.70897548,69.71184111,6.861235184,223,800,coffee
26.71717393,50.50148528,7.131435858,212,810,coffee
24.59245684,56.46829641,7.288211994,363,820,coffee
27.51006055,50.66687215,6.983732393,378,830,coffee
27.57847581,58.52534263,6.172090205,229,840,coffee
26.65069302,57.56695719,6.35118177,261,850,coffee
26.97251562,62.0183627,6.908671379,372,860,coffee
23.17124551,52.97841162,6.766184468,267,870,coffee
23.52652084,65.44340921,6.392791654,223,880,coffee
27.30901814,55.196224,6.348316257,269,890,coffee
27.54823036,62.88179198,6.123796057,207,900,coffee
25.627355,57.04151119,7.428523634,217,910,coffee
23.29250318,50.04557009,6.020947179,337,920,coffee
24.91461008,53.74144743,6.334610249,389,930,coffee
26.77463708,66.4132686,6.78006386,277,940,coffee
27.41711238,56.63636248,6.086922359,261,950,coffee
24.13179691,67.22512329,6.362607851,363,960,coffee
26.2724184,52.12739421,6.758792552,363,970,coffee
23.60301571,60.39647474,6.779832611,358,980,coffee
20.87974371,82.00274423,6.502985292,235,990,rice
21.77046169,80.31964408,7.038096361,332,1000,rice
23.00445915,82.3207629,7.840207144,380,1010,rice
26.49109635,80.15836264,6.980400905,359,1020,rice
20.13017482,81.60487287,7.628472891,291,10,rice
23.05804872,83.37011772,7.073453503,271,20,rice
22.70883798,82.63941394,5.70080568,323,30,rice
20.27774362,82.89408619,5.718627178,328,40,rice
24.51588066,83.5352163,6.685346424,236,50,rice
23.22397386,83.03322691,6.336253525,287,60,rice
26.52723513,81.41753846,5.386167788,219,70,rice
23.97898217,81.45061596,7.50283396,300,80,rice
26.80079604,80.88684822,5.108681786,217,90,rice
24.01497622,82.05687182,6.98435366,308,100,rice
25.66585205,80.66385045,6.94801983,229,110,rice
24.28209415,80.30025587,7.042299069,288,120,rice
21.58711777,82.7883708,6.249050656,312,130,rice
23.79391957,80.41817957,6.970859754,339,140,rice
21.8652524,80.1923008,5.953933276,214,150,rice
23.57943626,83.58760316,5.85393208,203,160,rice
21.32504158,80.47476396,6.442475375,299,170,rice
25.15745531,83.11713476,5.070175667,342,180,rice
21.94766735,80.97384195,6.012632591,294,190,rice
21.0525355,82.67839517,6.254028451,362,200,rice
23.48381344,81.33265073,7.375482851,373,210,rice
25.0756354,80.52389148,7.778915154,235,220,rice
26.35927159,84.04403589,6.286500176,295,230,rice
24.52922681,80.54498576,7.070959995,324,240,rice
20.77576147,84.49774397,6.244841491,384,250,rice
22.30157427,80.64416466,6.043304899,357,260,rice
21.44653958,84.94375962,5.824709117,226,270,rice
22.17931888,80.33127223,6.357389366,238,280,rice
24.52783742,82.73685569,6.364134968,347,290,rice
20.26707606,81.63895217,5.01450727,324,300,rice
25.7354293,83.88266234,6.149410611,342,310,rice
26.79533926,82.1480873,5.950660556,215,320,rice
26.75754171,81.17734011,5.960370061,242,330,rice
23.86330467,83.15250801,5.561398642,324,340,rice
21.01944696,82.95221726,7.416245107,238,350,rice
24.17298839,83.7287574,5.583370042,322,360,rice
22.78133816,82.06719137,6.430010215,256,370,rice
25.62980105,83.52842314,5.534878156,358,380,rice
25.59704938,80.14509262,6.903985986,215,390,rice
23.83067496,84.81360127,6.271478838,261,400,rice
26.31355498,82.36698992,7.224285503,374,410,rice
24.8972823,80.52586088,6.13428721,217,420,rice
24.958779,84.47963372,5.206373153,360,430,rice
23.24113501,84.59201843,7.782051313,211,440,rice
21.66628296,80.70960551,7.062779015,368,450,rice
24.63544858,80.41363018,7.730367824,394,460,rice
23.43121862,83.06310136,5.286203711,364,470,rice
20.0454142,80.3477562,6.766240045,309,480,rice
23.85724032,82.22572988,7.382762603,200,490,rice
21.97199397,81.89918197,5.658169482,270,500,rice
26.22916897,83.83625819,5.543360238,255,510,rice
23.44676801,84.79352417,6.215109715,251,520,rice
25.65553461,83.47021081,7.120272972,308,530,rice
24.44345477,82.45432595,5.950647577,254,540,rice
20.2801937,82.1235421,7.236705436,380,550,rice
21.7238313,80.2389895,6.501697816,389,560,rice
20.41447029,82.20802629,7.592490617,347,570,rice
25.75528612,83.51827127,5.875345751,362,580,rice
20.61521424,83.77345559,6.932400225,348,590,rice
21.84106875,80.72886384,6.946209881,254,600,rice
20.08369642,83.29114712,5.739175027,397,610,rice
24.45802087,82.74835604,6.738652179,374,620,rice
21.14347496,80.33502926,5.594819626,326,630,rice
25.78720567,82.11124033,6.946636369,202,640,rice
23.64124821,80.28597873,5.012139669,282,650,rice
23.43191632,80.56887849,6.363472208,245,660,rice
24.97669518,83.891805,6.880431223,323,670,rice
22.72791041,82.1706881,7.300410836,371,680,rice
24.87300744,82.84022551,6.587918708,229,690,rice
21.32376327,83.00320459,7.283736617,245,700,rice
26.29465461,84.56919326,7.023936392,366,710,rice
22.2286982,81.85872947,6.939083505,310,720,rice
26.73072391,81.78596776,7.868474653,291,730,rice
24.88921174,81.97927117,5.005306977,354,740,rice
26.88444878,81.46033732,6.136131869,258,750,rice
22.67846116,83.72874389,7.524080076,265,760,rice
26.08867875,80.37979919,5.706943251,222,770,rice
25.42977518,82.94682591,5.758506323,261,780,rice
26.40323239,81.05635517,6.349606327,302,790,rice
26.04371967,84.96907151,5.999969026,294,800,rice
25.2827223,80.54372813,5.453592032,240,810,rice
22.08576562,83.47038318,6.372576327,347,820,rice
23.28617173,81.43321641,5.105588355,340,830,rice
25.48591986,81.40633547,5.935344406,259,840,rice
23.67575393,81.03569343,5.17782304,381,850,rice
20.82477109,84.1341879,6.462391607,365,860,rice
26.92995077,81.91411159,7.069172227,227,870,rice
23.83509503,83.88387074,7.473134377,355,880,rice
26.52872817,80.12267476,6.158376967,383,890,rice
26.46428311,83.85642678,7.549873681,392,900,rice
22.69657794,82.81088865,6.028321558,230,910,rice
22.68319059,83.46358271,6.604993475,321,920,rice
21.53346343,82.14004101,6.500343222,269,930,rice
21.40865769,83.3293191,5.935745417,255,940,rice
26.54348085,84.67353597,7.072655622,298,950,rice
23.35905428,83.59512273,5.333322606,293,960,rice
22.61359953,63.69070564,5.749914421,260,970,maize
26.10018422,71.57476937,6.931756558,256,980,maize
23.55882094,71.59351368,6.657964753,249,990,maize
19.97215954,57.68272924,6.596060648,214,1000,maize
18.47891261,62.69503871,5.970458434,389,1010,maize
21.77689322,57.80840636,6.158830619,320,1020,maize
25.6217169,66.50415474,6.047906679,330,10,maize
25.19192419,66.6902901,5.913664501,288,20,maize
20.41683147,62.5542482,5.855442401,354,30,maize
24.92162194,66.78627406,5.750254943,292,40,maize
23.31689124,73.4541537,5.852607099,274,50,maize
24.84016732,68.3584573,6.472523287,316,60,maize
22.27526694,58.84015925,6.967057762,358,70,maize
18.87751445,65.76816093,6.082973754,353,80,maize
25.19008683,60.2001687,5.919045532,380,90,maize
18.25405352,55.28220433,6.204747653,328,100,maize
24.6129118,70.4162444,6.600827017,225,110,maize
25.1420613,65.26185135,6.021902237,357,120,maize
23.09348056,60.1159381,6.033550195,364,130,maize
18.05033737,62.89366992,6.28886807,354,140,maize
24.9321581,73.80435276,6.550563823,233,150,maize
18.14710054,71.09445342,5.573286437,385,160,maize
18.28362235,66.65952796,6.829199275,335,170,maize
18.83344471,58.75082029,5.716222912,328,180,maize
25.71895816,67.22190688,5.54990242,337,190,maize
25.33797709,68.49835977,6.586244581,271,200,maize
23.89114571,57.48775781,5.893093135,370,210,maize
21.53574127,71.50905983,5.918263801,295,220,maize
23.08974909,63.10459626,5.588650585,221,230,maize
25.61707368,63.4711755,6.576418207,233,240,maize
21.44526922,63.1621551,6.178056304,295,250,maize
18.51816776,55.53128131,6.641906353,312,260,maize
22.53510514,67.99257471,6.489040367,314,270,maize
23.02038334,61.89472002,5.680361038,380,280,maize
24.89364635,65.61418761,6.625404348,363,290,maize
25.77175115,74.089114,6.524478032,356,300,maize
19.39851734,62.35750641,5.696205468,219,310,maize
21.54156232,59.64024162,6.803931519,314,320,maize
23.79746068,74.82913698,6.252797548,288,330,maize
18.9802729,74.52600826,6.092725883,300,340,maize
24.10859207,73.13112261,6.234330356,268,350,maize
24.7947077,70.04556743,5.722579819,204,360,maize
21.63162756,60.27766379,6.430616465,294,370,maize
25.37548751,57.21025565,5.983952675,201,380,maize
22.21738222,72.85462807,6.80163854,294,390,maize
20.58314011,69.00128641,6.499936446,308,400,maize
24.87502824,68.74248334,6.265564338,222,410,maize
20.03728219,56.35606753,6.727303282,317,420,maize
25.95263264,61.89082199,6.325235159,391,430,maize
19.28889933,65.47050802,6.807487794,254,440,maize
20.57981887,65.34583901,6.671085817,205,450,maize
24.71417533,56.73426469,6.648725327,366,460,maize
20.27317074,63.91281869,6.439071996,200,470,maize
18.41932981,64.23580251,6.474476516,313,480,maize
23.39128187,61.74427165,5.871647806,250,490,maize
19.84939404,61.24500053,5.730617109,218,500,maize
21.869274,61.91044947,5.850439831,279,510,maize
22.8056033,56.50768935,5.791649933,288,520,maize
19.0781471,69.02298571,6.740000688,276,530,maize
22.02720976,65.35549924,6.272417541,321,540,maize
23.80546189,59.24537979,5.715208817,248,550,maize
18.52510753,69.0276233,5.773454729,324,560,maize
23.50297882,61.32026065,5.584171461,315,570,maize
26.54986394,72.89187265,5.787268394,385,580,maize
19.29563411,69.63481219,5.77597783,236,590,maize
20.68899915,59.4375337,6.864793607,225,600,maize
19.32666088,68.034493,6.192360003,314,610,maize
24.60532218,73.58868502,6.636803223,261,620,maize
22.27373646,59.52193158,5.826426917,336,630,maize
25.70196694,61.33450447,6.960358276,274,640,maize
19.20129357,68.30578978,6.11275104,240,650,maize
21.70181447,60.47470519,6.708446922,393,660,maize
20.51716779,59.21235483,5.561510732,298,670,maize
23.30355338,73.62548442,5.873242491,315,680,maize
24.2547451,55.64709899,6.995843776,251,690,maize
24.86374934,65.7420046,5.714799723,223,700,maize
22.6265115,65.77472881,6.78073637,398,710,maize
18.04185513,60.61494304,5.513697923,304,720,maize
23.26237612,72.33125523,5.798423908,303,730,maize
22.88330922,71.59722446,6.352471866,315,740,maize
25.97482359,69.36385721,6.822586546,351,750,maize
26.14384005,66.20569924,6.655426355,223,760,maize
18.66116213,61.55327249,6.121294041,212,770,maize
25.10787449,55.97732754,5.790770203,363,780,maize
23.33844615,59.24580604,6.47444292,378,790,maize
25.08239719,65.92195844,6.455116637,229,800,maize
25.36768364,72.52054555,6.606984086,261,810,maize
25.34217103,63.31801994,6.330554389,372,820,maize
25.00933355,67.816568,6.528631266,267,830,maize
18.66746724,71.516474,5.721667141,223,840,maize
20.37999665,63.73849998,6.644205485,269,850,maize
18.09300227,72.61024172,6.376651091,207,860,maize
26.16985907,71.96246617,6.247040422,217,870,maize
18.65396672,61.37879671,6.656730008,337,880,maize
26.07470121,59.37147589,6.2048017,389,890,maize
18.92851916,72.80086137,6.158860284,277,900,maize
23.30546753,63.24648023,6.385684214,261,910,maize
18.74826712,62.49878458,6.417820493,363,920,maize
19.74213321,59.66263104,6.381201909,363,930,maize
25.73044432,70.74739256,6.877869005,358,940,maize
17.02498456,16.98861173,7.485996067,235,950,chickpea
19.02061277,17.13159126,6.920251378,332,960,chickpea
17.88776475,15.40589717,5.996932037,380,970,chickpea
18.86805647,15.65809214,6.391173589,359,980,chickpea
18.36952567,19.56381041,7.152811172,291,990,chickpea
20.45078582,15.40312102,5.988992796,271,1000,chickpea
20.6543203,16.60820843,6.231049028,323,1010,chickpea
17.3348681,18.74926979,7.550808267,328,1020,chickpea
18.17912258,18.90426935,7.010570541,236,10,chickpea
18.01272266,18.30968112,8.753795334,287,20,chickpea
20.99373558,19.33470387,8.718192847,219,30,chickpea
19.46233971,15.22538951,7.976607593,300,40,chickpea
19.81344531,14.69765308,6.515499549,217,50,chickpea
18.97424756,19.5161216,8.490127142,308,60,chickpea
18.19737048,14.71070537,6.576415562,229,70,chickpea
18.72963144,19.18197264,6.481783043,288,80,chickpea
20.99502153,19.8601304,7.966605025,312,90,chickpea
20.28155898,16.39535215,8.140825437,339,100,chickpea
17.48042641,15.7559405,7.228963452,214,110,chickpea
20.88818675,14.32313811,6.492546046,203,120,chickpea
17.08498521,16.14565756,7.528599957,299,130,chickpea
20.09340593,15.11279612,7.701446446,342,140,chickpea
17.57212145,14.99927489,8.519975748,294,150,chickpea
19.12065218,18.43475844,6.620900869,362,160,chickpea
18.57665902,19.22008229,8.104396058,373,170,chickpea
17.16606398,14.42457525,6.204090835,235,180,chickpea
18.2872007,16.67921616,6.051091339,295,190,chickpea
19.03025305,18.66725565,7.690962338,324,200,chickpea
17.1418614,17.0662427,7.829211144,384,210,chickpea
17.47809436,17.93253975,6.761599706,357,220,chickpea
20.56601874,14.25803981,6.654425315,226,230,chickpea
17.22385224,15.82069268,6.129533877,238,240,chickpea
19.69141713,19.44225438,8.829273328,347,250,chickpea
17.84851658,19.09172907,8.621662982,324,260,chickpea
18.8202251,16.1074793,8.204862075,342,270,chickpea
17.47500984,16.54314829,6.18042747,215,280,chickpea
18.72649425,17.58406365,7.978996755,242,290,chickpea
18.65580107,16.17772668,7.863113671,324,300,chickpea
